,id_order,payment_type,payment_installments,payment_value
15653,14615,boleto,1,257.82
15654,28857,credit_card,3,69.73
15655,55545,credit_card,8,676.84
15656,56681,credit_card,1,117.96
15657,45309,credit_card,1,10.88
15658,56367,credit_card,2,108.65
15659,16112,credit_card,3,170.53
15660,84046,boleto,1,25.67
15661,652,credit_card,1,58.41
15662,87237,boleto,1,51.79
15663,9521,credit_card,1,10.5
15664,10320,credit_card,5,51.84
15665,58080,credit_card,2,245.35
15666,62101,credit_card,6,400.64
15667,82842,boleto,1,54.22
15668,68518,boleto,1,109.41
15669,6975,credit_card,3,38.75
15670,44799,boleto,1,53.5
15671,63114,credit_card,10,623.34
15672,45784,credit_card,6,276.59
15673,80685,credit_card,2,58.79
15674,88339,boleto,1,831.72
15675,80483,credit_card,3,244.15
15676,59636,voucher,1,48.46
15677,29778,credit_card,1,91.19
15678,67357,credit_card,8,332.89
15679,17530,credit_card,7,167.58
15680,46273,credit_card,3,37.29
15681,80973,boleto,1,92.13
15682,65872,credit_card,5,252.06
15683,16218,boleto,1,116.59
15684,57295,credit_card,8,311.79
15685,97925,credit_card,1,102.39
15686,71701,boleto,1,29.09
15687,77062,voucher,1,88.92
15688,69125,credit_card,3,130.85
15689,69350,boleto,1,212.89
15690,27678,credit_card,2,25.38
15691,64098,credit_card,10,157.21
15692,63066,credit_card,3,100.19
15693,41184,credit_card,2,89.86
15694,13835,credit_card,3,148.06
15695,6170,credit_card,1,86.46
15696,31454,credit_card,2,201.24
15697,76785,credit_card,1,182.6
15698,72816,credit_card,1,69.04
15699,52961,credit_card,1,43.0
15700,34685,credit_card,8,219.28
15701,81678,credit_card,5,298.48
15702,63883,credit_card,3,161.7
15703,65945,credit_card,2,193.65
15704,78970,voucher,1,54.44
15705,80040,credit_card,7,72.06
15706,98612,credit_card,3,161.54
15707,45852,boleto,1,23.27
15708,67201,credit_card,3,84.49
15709,43363,boleto,1,464.24
15710,74162,credit_card,3,71.88
15711,33183,credit_card,2,183.93
15712,15256,boleto,1,260.5
15713,19570,voucher,1,108.19
15714,57289,credit_card,6,508.18
15715,28649,credit_card,1,193.02
15716,95224,boleto,1,98.71
15717,65116,credit_card,1,155.98
15718,89965,credit_card,8,263.55
15719,72046,voucher,1,100.0
15720,34343,credit_card,6,66.9
15721,91340,voucher,1,50.47
15722,11198,boleto,1,131.78
15723,23289,credit_card,5,113.77
15724,42292,credit_card,2,145.66
15725,15055,credit_card,3,31.77
15726,75033,credit_card,4,221.79
15727,78363,credit_card,5,104.37
15728,2825,credit_card,1,132.81
15729,47638,boleto,1,319.58
15730,7925,credit_card,4,138.63
15731,95131,credit_card,1,119.48
15732,68145,credit_card,2,117.94
15733,35934,voucher,1,49.45
15734,53430,credit_card,3,32.09
15735,33032,credit_card,1,57.51
15736,50674,boleto,1,293.94
15737,76637,credit_card,4,47.6
15738,8172,credit_card,6,86.92
15739,11057,credit_card,3,124.83
15740,23847,boleto,1,173.88
15741,49738,credit_card,3,117.94
15742,50948,credit_card,3,32.96
15743,20610,credit_card,6,123.18
15744,68101,credit_card,3,216.48
15745,23726,credit_card,8,448.2
15746,53757,voucher,1,48.78
15747,54679,credit_card,1,82.4
15748,68690,credit_card,10,142.14
15749,23548,voucher,1,21.7
15750,48614,boleto,1,56.36
15751,6243,boleto,1,207.98
15752,30364,credit_card,1,159.06
15753,75534,credit_card,5,50.45
15754,17075,credit_card,1,46.78
15755,1413,boleto,1,46.92
15756,76184,boleto,1,21.45
15757,97461,boleto,1,27.11
15758,8361,credit_card,4,710.48
15759,36645,credit_card,4,345.53
15760,43461,boleto,1,155.39
15761,22880,voucher,1,50.0
15762,56827,credit_card,3,70.14
15763,9493,credit_card,7,147.26
15764,20786,voucher,1,25.27
15765,88226,credit_card,4,65.87
15766,11922,boleto,1,142.1
15767,74490,debit_card,1,66.38
15768,52610,credit_card,2,47.71
15769,8711,boleto,1,549.7
15770,21550,credit_card,10,189.37
15771,82558,credit_card,1,75.87
15772,50783,credit_card,1,63.42
15773,37486,credit_card,8,215.03
15774,96714,debit_card,1,315.17
15775,26672,boleto,1,101.73
15776,90408,credit_card,1,152.36
15777,87508,credit_card,7,75.65
15778,72741,voucher,1,15.0
15779,8095,credit_card,4,162.89
15780,35328,boleto,1,76.86
15781,16121,credit_card,5,73.43
15782,81119,credit_card,5,134.15
15783,71620,boleto,1,54.09
15784,78950,credit_card,8,81.78
15785,11878,credit_card,1,50.75
15786,79887,credit_card,3,36.77
15787,90400,credit_card,2,196.38
15788,40092,credit_card,4,42.09
15789,12913,credit_card,10,106.99
15790,91365,credit_card,4,162.83
15791,21186,boleto,1,66.01
15792,39097,credit_card,3,84.49
15793,57379,credit_card,3,72.8
15794,20343,credit_card,1,34.35
15795,95575,credit_card,1,8.78
15796,30940,credit_card,8,81.14
15797,56539,boleto,1,82.6
15798,25215,credit_card,8,149.56
15799,49373,credit_card,1,51.67
15800,55578,boleto,1,20.75
15801,83606,credit_card,1,109.21
15802,50335,boleto,1,48.21
15803,4972,boleto,1,93.12
15804,25742,credit_card,2,25.6
15805,81152,credit_card,10,1008.3
15806,32126,credit_card,3,68.92
15807,103,credit_card,1,209.3
15808,88893,boleto,1,160.23
15809,49397,credit_card,8,344.84
15810,86510,credit_card,5,52.84
15811,32393,credit_card,6,270.65
15812,34011,boleto,1,208.13
15813,17606,credit_card,2,24.68
15814,47500,credit_card,2,95.34
15815,58415,credit_card,7,107.78
15816,67582,credit_card,3,173.33
15817,54921,boleto,1,43.58
15818,13918,credit_card,3,75.98
15819,97439,boleto,1,134.94
15820,52226,credit_card,8,186.82
15821,84748,credit_card,1,23.12
15822,70590,credit_card,1,64.09
15823,81013,credit_card,2,122.99
15824,63459,credit_card,4,114.33
15825,9587,credit_card,5,141.54
15826,94143,boleto,1,35.77
15827,177,credit_card,2,115.07
15828,78849,credit_card,6,104.37
15829,94398,credit_card,3,35.02
15830,91528,credit_card,7,157.67
15831,15347,credit_card,2,145.15
15832,60515,boleto,1,195.46
15833,40135,credit_card,10,344.03
15834,15086,boleto,1,117.63
15835,26021,credit_card,1,74.99
15836,18464,credit_card,7,70.6
15837,80307,boleto,1,94.4
15838,95188,credit_card,1,149.86
15839,12201,boleto,1,31.29
15840,13821,credit_card,8,917.8
15841,69507,credit_card,5,223.35
15842,87898,credit_card,1,32.42
15843,25695,credit_card,3,64.33
15844,80576,voucher,1,74.65
15845,57881,credit_card,4,208.02
15846,28503,boleto,1,38.35
15847,5281,credit_card,2,158.89
15848,16883,voucher,1,0.13
15849,53367,credit_card,1,72.33
15850,43013,debit_card,1,33.38
15851,96068,boleto,1,35.0
15852,12410,credit_card,1,1.28
15853,86940,credit_card,1,17.68
15854,91302,credit_card,2,39.07
15855,36724,credit_card,1,25.85
15856,92914,credit_card,5,171.96
15857,96624,boleto,1,100.9
15858,35376,credit_card,4,224.74
15859,9218,credit_card,7,371.7
15860,4842,credit_card,3,71.72
15861,18712,credit_card,4,109.81
15862,18906,credit_card,1,50.1
15863,84511,voucher,1,138.05
15864,54919,credit_card,10,454.76
15865,84312,voucher,1,100.0
15866,97096,credit_card,3,715.32
15867,56010,boleto,1,48.82
15868,10557,credit_card,4,132.56
15869,11096,boleto,1,70.14
15870,75370,credit_card,5,103.14
15871,6535,boleto,1,718.88
15872,571,credit_card,3,187.19
15873,51691,credit_card,3,36.75
15874,35358,credit_card,1,34.82
15875,96246,boleto,1,197.8
15876,68280,credit_card,3,74.08
15877,82497,credit_card,2,159.21
15878,41243,credit_card,6,140.63
15879,41979,credit_card,6,69.03
15880,11093,credit_card,10,623.34
15881,77960,credit_card,8,85.89
15882,19997,credit_card,2,81.02
15883,27713,boleto,1,54.07
15884,27219,boleto,1,49.44
15885,92457,credit_card,9,118.84
15886,74460,credit_card,2,242.44
15887,16376,credit_card,8,236.03
15888,86670,boleto,1,71.04
15889,14562,credit_card,1,377.94
15890,31112,credit_card,3,142.9
15891,76542,boleto,1,36.75
15892,25081,credit_card,5,107.31
15893,58844,credit_card,2,61.77
15894,86098,boleto,1,551.52
15895,89824,boleto,1,30.69
15896,26555,debit_card,1,119.48
15897,2859,boleto,1,284.04
15898,31940,boleto,1,68.89
15899,98634,credit_card,10,182.93
15900,97579,credit_card,2,114.35
15901,26645,credit_card,3,182.17
15902,98079,credit_card,4,218.49
15903,44785,credit_card,10,126.43
15904,80122,credit_card,7,104.8
15905,7960,credit_card,3,226.22
15906,46872,credit_card,3,157.81
15907,54902,credit_card,10,214.01
15908,70117,credit_card,1,28.62
15909,77830,voucher,1,71.8
15910,41224,credit_card,1,56.87
15911,14251,credit_card,9,258.23
15912,58805,boleto,1,25.77
15913,91123,credit_card,3,90.55
15914,26711,voucher,1,62.15
15915,98998,credit_card,1,176.2
15916,52054,boleto,1,54.01
15917,19594,credit_card,10,1104.93
15918,98097,boleto,1,201.84
15919,90195,credit_card,2,45.19
15920,30088,credit_card,4,128.01
15921,87992,debit_card,1,118.7
15922,74114,credit_card,3,52.37
15923,90898,credit_card,1,205.87
15924,17927,credit_card,4,91.05
15925,72647,credit_card,1,36.79
15926,73079,credit_card,1,72.25
15927,77524,credit_card,1,45.22
15928,71979,credit_card,5,172.96
15929,68064,credit_card,2,37.61
15930,8889,voucher,1,31.43
15931,876,boleto,1,27.29
15932,32715,credit_card,5,146.68
15933,91357,voucher,1,200.0
15934,53133,credit_card,8,358.24
15935,44632,credit_card,5,97.17
15936,20495,boleto,1,95.22
15937,69234,credit_card,1,179.78
15938,54491,boleto,1,90.15
15939,34939,boleto,1,63.01
15940,52399,boleto,1,121.59
15941,90563,credit_card,1,178.9
15942,82522,credit_card,5,104.7
15943,87146,credit_card,3,181.58
15944,82729,credit_card,1,56.34
15945,6788,boleto,1,114.86
15946,10792,credit_card,3,163.06
15947,51550,credit_card,1,30.69
15948,45714,credit_card,10,121.56
15949,83710,credit_card,1,47.58
15950,74301,boleto,1,186.95
15951,39120,credit_card,2,277.97
15952,49408,credit_card,2,262.07
15953,20712,credit_card,2,32.68
15954,74335,credit_card,3,38.63
15955,4690,credit_card,4,85.95
15956,28230,credit_card,2,1311.46
15957,88302,credit_card,7,210.48
15958,76760,boleto,1,176.75
15959,47157,credit_card,8,145.88
15960,73132,boleto,1,76.08
15961,32068,credit_card,8,214.97
15962,77754,credit_card,1,66.89
15963,67875,credit_card,1,86.15
15964,2660,credit_card,1,166.33
15965,94576,credit_card,2,164.06
15966,16168,credit_card,3,92.1
15967,15516,credit_card,6,305.96
15968,30323,credit_card,1,139.13
15969,4270,credit_card,1,42.78
15970,8100,boleto,1,124.7
15971,3167,credit_card,2,99.9
15972,32536,voucher,1,4.04
15973,10650,credit_card,8,406.14
15974,93578,credit_card,1,135.49
15975,74727,credit_card,6,325.54
15976,98497,credit_card,2,169.0
15977,63584,credit_card,4,69.81
15978,9769,credit_card,2,244.24
15979,26162,credit_card,4,51.7
15980,2803,credit_card,2,136.16
15981,16178,boleto,1,69.03
15982,26393,credit_card,3,69.9
15983,51317,credit_card,1,58.18
15984,64401,credit_card,4,82.13
15985,5924,credit_card,3,61.85
15986,85121,credit_card,1,133.03
15987,32276,credit_card,2,133.64
15988,95520,credit_card,1,50.13
15989,60994,credit_card,2,70.15
15990,89287,credit_card,3,162.89
15991,44358,debit_card,1,94.72
15992,27208,credit_card,4,77.64
15993,77815,boleto,1,100.47
15994,62379,credit_card,3,242.13
15995,95918,credit_card,10,279.9
15996,71351,credit_card,3,107.87
15997,11212,boleto,1,729.3
15998,39136,credit_card,3,197.75
15999,85068,credit_card,5,132.38
16000,52447,credit_card,2,38.09
16001,93291,credit_card,1,47.64
16002,46565,credit_card,5,119.76
16003,45138,credit_card,3,35.72
16004,39641,credit_card,8,89.63
16005,40257,credit_card,6,67.82
16006,54434,credit_card,4,56.1
16007,47566,boleto,1,193.34
16008,11491,credit_card,1,64.09
16009,74325,credit_card,1,3.08
16010,90487,credit_card,4,61.05
16011,16720,credit_card,2,212.66
16012,38310,credit_card,4,167.45
16013,95582,credit_card,1,270.45
16014,21341,credit_card,1,57.6
16015,1669,voucher,1,103.86
16016,63171,credit_card,1,37.46
16017,56179,boleto,1,66.64
16018,23984,boleto,1,93.82
16019,93487,boleto,1,57.68
16020,90075,credit_card,3,79.29
16021,98695,credit_card,1,330.58
16022,51569,boleto,1,106.76
16023,54937,debit_card,1,50.96
16024,834,credit_card,8,296.03
16025,68168,credit_card,2,136.37
16026,73185,credit_card,4,47.39
16027,93798,boleto,1,68.04
16028,24307,credit_card,1,3.01
16029,30384,credit_card,2,226.23
16030,91921,credit_card,5,112.5
16031,40102,boleto,1,312.82
16032,56050,credit_card,2,116.24
16033,81882,voucher,1,60.85
16034,9927,boleto,1,50.85
16035,23706,credit_card,8,227.44
16036,32075,credit_card,3,244.45
16037,3637,credit_card,10,100.34
16038,1318,voucher,1,55.38
16039,45006,credit_card,2,43.09
16040,49436,credit_card,5,185.61
16041,25697,credit_card,1,1023.9
16042,27432,credit_card,3,325.9
16043,23449,credit_card,3,90.75
16044,13982,debit_card,1,215.49
16045,87792,credit_card,1,71.17
16046,22083,credit_card,1,32.43
16047,56059,credit_card,1,8.1
16048,4644,credit_card,1,111.32
16049,75079,credit_card,10,269.32
16050,34280,boleto,1,147.15
16051,9393,voucher,1,50.0
16052,91137,boleto,1,153.47
16053,35117,credit_card,1,0.88
16054,44861,credit_card,6,61.38
16055,48310,credit_card,1,260.36
16056,93339,credit_card,9,93.1
16057,12250,credit_card,4,123.53
16058,64242,credit_card,9,301.38
16059,97414,credit_card,7,147.34
16060,14268,credit_card,1,289.02
16061,13904,voucher,1,146.9
16062,11337,credit_card,6,132.48
16063,46457,credit_card,1,26.44
16064,79208,credit_card,3,271.38
16065,73487,boleto,1,20.29
16066,52663,credit_card,2,68.26
16067,36163,credit_card,2,71.92
16068,43667,credit_card,3,139.96
16069,45483,boleto,1,126.23
16070,13949,credit_card,4,123.5
16071,22567,boleto,1,135.0
16072,29843,credit_card,5,266.89
16073,78489,credit_card,2,144.5
16074,52582,boleto,1,83.13
16075,915,credit_card,5,52.51
16076,56326,credit_card,4,116.97
16077,59171,credit_card,3,164.62
16078,77948,credit_card,1,43.09
16079,65644,boleto,1,49.24
16080,85543,credit_card,1,55.26
16081,28599,boleto,1,80.2
16082,35451,credit_card,8,226.14
16083,96514,voucher,1,50.0
16084,46751,boleto,1,319.45
16085,47721,credit_card,3,234.2
16086,254,credit_card,10,623.68
16087,21158,credit_card,10,363.14
16088,74308,credit_card,1,100.68
16089,85816,debit_card,1,32.78
16090,7332,credit_card,2,56.64
16091,7815,credit_card,1,69.85
16092,44434,boleto,1,59.25
16093,68179,credit_card,10,727.47
16094,39293,credit_card,1,215.86
16095,56556,credit_card,6,275.47
16096,54488,credit_card,4,76.83
16097,37889,credit_card,1,88.08
16098,21100,credit_card,1,118.65
16099,11301,credit_card,6,65.81
16100,15782,credit_card,1,15.45
16101,55115,credit_card,3,34.86
16102,27785,credit_card,1,162.15
16103,17385,credit_card,1,453.88
16104,40146,credit_card,6,409.88
16105,50747,credit_card,2,118.35
16106,56456,credit_card,2,93.28
16107,54718,credit_card,1,78.87
16108,37901,credit_card,1,25.5
16109,60560,credit_card,4,87.64
16110,81119,boleto,1,163.67
16111,38138,credit_card,1,42.69
16112,22755,credit_card,1,328.82
16113,89463,boleto,1,76.83
16114,23147,credit_card,8,82.73
16115,37857,voucher,1,54.09
16116,37016,credit_card,1,55.36
16117,65377,credit_card,1,78.49
16118,56010,voucher,1,21.92
16119,45336,credit_card,5,153.7
16120,69381,credit_card,10,169.87
16121,45747,credit_card,6,69.06
16122,65775,credit_card,1,42.0
16123,34506,credit_card,1,72.64
16124,72993,credit_card,3,35.86
16125,92944,credit_card,8,319.88
16126,2572,voucher,1,50.0
16127,47785,credit_card,1,81.72
16128,30828,boleto,1,893.52
16129,20488,credit_card,6,351.54
16130,45500,debit_card,1,67.05
16131,96070,credit_card,1,53.0
16132,39063,credit_card,4,86.62
16133,49576,credit_card,6,63.0
16134,62968,boleto,1,29.69
16135,29210,credit_card,4,75.07
16136,13572,credit_card,1,32.77
16137,48632,credit_card,1,96.8
16138,87443,credit_card,8,117.27
16139,11274,boleto,1,298.31
16140,53403,credit_card,4,53.78
16141,23116,boleto,1,1478.95
16142,74173,credit_card,5,740.62
16143,47884,boleto,1,96.32
16144,51221,credit_card,1,52.61
16145,21968,debit_card,1,81.51
16146,52849,credit_card,3,67.92
16147,83449,credit_card,2,67.01
16148,22352,credit_card,3,71.14
16149,35540,credit_card,3,51.06
16150,78819,credit_card,3,144.12
16151,6091,voucher,1,30.22
16152,3780,credit_card,1,77.64
16153,30664,credit_card,6,411.67
16154,87879,credit_card,1,246.92
16155,85513,credit_card,3,150.14
16156,34044,credit_card,6,486.95
16157,54993,credit_card,1,65.92
16158,81004,credit_card,4,137.08
16159,42552,credit_card,3,98.34
16160,16923,credit_card,3,32.28
16161,72486,credit_card,8,207.73
16162,85824,boleto,1,147.69
16163,40297,credit_card,2,51.7
16164,61825,credit_card,5,1013.81
16165,78903,credit_card,1,79.1
16166,54533,credit_card,3,43.0
16167,79850,credit_card,4,265.84
16168,62798,credit_card,1,203.08
16169,88703,boleto,1,80.79
16170,36284,credit_card,10,190.75
16171,12101,credit_card,4,49.62
16172,58898,credit_card,10,242.48
16173,30004,credit_card,10,368.69
16174,45073,credit_card,1,46.3
16175,56159,credit_card,10,3242.84
16176,27486,credit_card,1,19.67
16177,67769,credit_card,3,99.43
16178,43152,boleto,1,36.78
16179,38617,credit_card,1,62.78
16180,54235,boleto,1,33.42
16181,15357,credit_card,7,584.42
16182,46091,credit_card,8,409.61
16183,33798,credit_card,2,173.27
16184,71162,credit_card,10,140.16
16185,88403,credit_card,3,32.7
16186,62688,credit_card,5,114.33
16187,25847,boleto,1,313.19
16188,11980,credit_card,1,48.27
16189,87425,credit_card,1,121.09
16190,80908,debit_card,1,198.2
16191,92403,boleto,1,138.6
16192,40891,voucher,1,100.0
16193,13389,credit_card,5,56.9
16194,61930,credit_card,2,242.44
16195,22279,credit_card,1,104.63
16196,31449,credit_card,1,17.28
16197,80683,credit_card,1,40.84
16198,61903,credit_card,3,168.33
16199,24596,credit_card,4,151.99
16200,95788,credit_card,10,165.53
16201,36905,credit_card,1,889.8
16202,62989,credit_card,2,249.3
16203,19483,boleto,1,161.99
16204,60961,credit_card,1,40.48
16205,829,credit_card,5,109.5
16206,93719,credit_card,4,114.52
16207,39546,boleto,1,78.93
16208,26012,credit_card,7,158.11
16209,88592,credit_card,1,76.6
16210,40607,boleto,1,354.08
16211,85648,voucher,1,10.93
16212,51936,credit_card,1,65.01
16213,51518,credit_card,2,43.53
16214,94790,boleto,1,68.3
16215,95760,boleto,1,83.1
16216,24322,credit_card,8,884.2
16217,28991,credit_card,4,104.79
16218,82039,credit_card,4,42.15
16219,41060,credit_card,3,69.61
